0-Country/site,0-Latitude,0-Longitude,0-Hemisphere,0-Sampling number,0-Sampling date,0-Pad number,0-Pad colour,0-Pad region,0-Pad ID,1-Regional barnacle diversity,1-Regional barnacle species list,1-Regional grazer diversity,1-Regional grazer species list,1-Regional macroalgae diversity,1-Regional macroalgae species list,1-Total regional species richness,2-Mean regional nitrate (mg/l),2-Mean regional nitrite (mg/l),2-Mean regional phosphate (mg/l),2-Mean regional silicate (mg/l),2-Mean regional ammonia (mg/l),2-Mean regional salinity (PSU),3-Barnacle total count,3-Grazer total count on pad surface,3-Grazer total count on pad sides,3-Macroalgae total pct cover,4-Climate classification ,4-Is_temperate,4-mean_daily_max_temp,4-mean_daily_min_temp,4-mean_daily_temp,4-mean_humidity,4-mean_daily_precip,4-mean_windgust,4-mean_daily_windspeed,4-mean_sealevelpressure,4-mean_cloudcover,4-mean_visibility,4-mean_solarradiation,4-mean_solarenergy,4-mean_uvindex,4-mean_temp_range,4-sd_temp_range,4-sd_precip,4-sd_windspeed,4-sd_sealevelpressure,4-total_precip,4-total_solar_energy,4-heatwave_runs,4-heatwave_days,4-cold_snap_runs,4-cold_snap_days,4-heavy_rain_days,4-dry_spell_max,4-gust_extreme_days,4-sunny_days,4-high_uv_runs,4-high_uv_days,4-fog_days,4-pct_human_landuse
Vietnam1,20.7459368,107.0200084,North,2,,19,W,N,16-N-W1,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,0,62.044,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,2,,20,W,N,16-N-W2,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,0,68.333,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,2,,21,W,N,16-N-W3,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,1,64.398,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,2,,22,W,N,16-N-W4,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,0,52.294,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,2,,23,W,N,16-N-W5,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,1,59.001,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,2,,24,W,N,16-N-W6,1,Chthamallus stellatus,1,Littoraria scabra,2,"Navicula spp., Marosira spp.",4,0.24,NA,0.28,NA,NA,NA,0,0,3,67.537,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,1,B,P,16-P-B1,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,11,0,24,60.543,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,2,B,P,16-P-B2,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,3,0,8,67.129,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,3,B,P,16-P-B3,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,5,2,26,58.2,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,4,B,P,16-P-B4,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,10,4,12,70.465,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,5,B,P,16-P-B5,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,12,2,32,64.202,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,6,B,P,16-P-B6,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,11,1,38,58.22,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,7,W,P,16-P-W1,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,4,0,14,72.383,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,8,W,P,16-P-W2,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,21,1,26,65.442,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,9,W,P,16-P-W3,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,32,4,9,70.7,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,10,W,P,16-P-W4,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,7,0,46,56.22,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,11,W,P,16-P-W5,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,50,0,23,58.059,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,12,W,P,16-P-W6,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",4,"Cocinodiscus spp., Marosira spp., Thalassiosira spp., Chlorella spp.",7,4.48,NA,0.64,NA,NA,NA,40,0,26,57.206,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,13,B,N,16-N-B1,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,37.228,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,14,B,N,16-N-B2,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,38.12,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,15,B,N,16-N-B3,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,43.837,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,16,B,N,16-N-B4,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,32.48,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,17,B,N,16-N-B5,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,35.763,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,18,B,N,16-N-B6,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,3,0,0,34.968,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,19,W,N,16-N-W1,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,42.887,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,20,W,N,16-N-W2,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,58.243,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,21,W,N,16-N-W3,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,1,54.78,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,22,W,N,16-N-W4,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,47.491,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,23,W,N,16-N-W5,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,50.9,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,3,,24,W,N,16-N-W6,1,Amphibalanus amphitrite,2,"Littoraria scabra, Crassostrea gigas",5,"Malosira spp., Navicula spp., Lithodesmium undulatum, Gonyaulux spp., Dunaliella spp.",8,1.4,NA,0,NA,NA,NA,0,0,0,56.599,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,1,B,P,16-P-B1,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,13,0,38,62.011,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,2,B,P,16-P-B2,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,4,0,16,59.202,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,3,B,P,16-P-B3,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,2,0,28,60.299,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,4,B,P,16-P-B4,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,12,0,19,69.002,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,5,B,P,16-P-B5,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,14,2,24,58.83,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,6,B,P,16-P-B6,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,10,0,44,60.293,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,7,W,P,16-P-W1,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,6,1,25,78.933,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,8,W,P,16-P-W2,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,20,0,37,64.59,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,9,W,P,16-P-W3,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,38,0,11,71.5,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,10,W,P,16-P-W4,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,9,0,26,63.879,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,11,W,P,16-P-W5,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,49,0,22,62.449,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,12,W,P,16-P-W6,2,"Chthamallus stellatus, Amphibalanus amphitrite",4,"Littoraria scabra, Crassostrea gigas, Barbatia foliata, Arcuatula arcuatula",6,"Chlorella spp., Cocinodscuss spp., Mariosira spp., Prorocentrum micans, Ceratium lineatum, Thalassiosira spp.",12,4.7,NA,0.8,NA,NA,NA,30,0,51,80.388,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,13,B,N,16-N-B1,1,Chthamallus stellatus,2,"Littoraria scabra, Crassostrea gigas",6,"Chlorella spp., Marosira spp., Thalassiosira spp., Cocinodiscuss spp., Nitzschia spp., Eunotia arcus",9,0.3,NA,0.1,NA,NA,NA,0,0,0,40.489,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,14,B,N,16-N-B2,1,Chthamallus stellatus,2,"Littoraria scabra, Crassostrea gigas",6,"Chlorella spp., Marosira spp., Thalassiosira spp., Cocinodiscuss spp., Nitzschia spp., Eunotia arcus",9,0.3,NA,0.1,NA,NA,NA,0,0,1,38.336,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
Vietnam1,20.7459368,107.0200084,North,4,,15,B,N,16-N-B3,1,Chthamallus stellatus,2,"Littoraria scabra, Crassostrea gigas",6,"Chlorella spp., Marosira spp., Thalassiosira spp., Cocinodiscuss spp., Nitzschia spp., Eunotia arcus",9,0.3,NA,0.1,NA,NA,NA,0,0,0,46.291,Cwa,1,32.342623,26.884426,29.455738,83.24426,15.347541,34.91803,19.72623,1003.9475,65.2959,10.02623,192.7418,16.62787,6.704918,5.458197,1.7251585,35.9621041,8.162986,3.3236,1872.4,2028.6,1,6,3,12,13,52,13,0,8,53,0,32.5
